Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
1658,Male,2024,"Embedded Systems, ML/AI",0,8,3,Jio Platforms,Established,Automotive,815976,No,Not Applicable,Ahmedabad
1659,Female,2023,"UI/UX Design, Cloud (AWS/Azure/GCP), Networking, ML/AI, Digital Marketing",2,1,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Ahmedabad
1660,Male,2023,"Java, Data Science, Cybersecurity, ML/AI",3,5,3,Adobe,Established,FinTech,929894,No,Not Applicable,Ahmedabad
1661,Male,2024,"Embedded Systems, ML/AI, Digital Marketing",3,3,2,Paytm,Startup,FinTech,779977,No,Not Applicable,Mumbai
1662,Male,2024,Python,3,7,2,Infosys,Established,E-commerce,1299308,No,Not Applicable,Jaipur
1663,Male,2023,"Embedded Systems, Blockchain, Networking, DevOps, ML/AI",0,4,3,Cisco,Established,E-commerce,885872,No,Not Applicable,Ahmedabad
1664,Female,2025,"Cybersecurity, Web Dev (Full Stack), Networking, Python, Digital Marketing",1,5,3,Oracle,Established,IT Services,687770,Yes,M.Tech,Mumbai
1665,Male,2022,"Digital Marketing, C++",0,3,2,Meta,Established,Manufacturing,864938,No,Not Applicable,Pune
1666,Male,2023,"Cybersecurity, DevOps, Embedded Systems, Web Dev (Full Stack), C++",0,6,3,Google,Established,IT Services,450795,No,Not Applicable,Hyderabad
1667,Female,2022,"Web Dev (Full Stack), Digital Marketing",0,10,2,Tata Motors,Established,Healthcare,1367303,No,Not Applicable,Kolkata
1668,Female,2025,"C++, Networking",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Mumbai
1669,Male,2023,"Digital Marketing, Blockchain, Networking, Data Science, C++",0,7,4,Microsoft,Established,Manufacturing,1142296,Yes,PhD,Bangalore
1670,Female,2024,Blockchain,2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Bangalore
1671,Male,2023,"Cybersecurity, Data Science, ML/AI, Embedded Systems",0,8,3,L&T Technology Services,Established,FinTech,1201911,No,Not Applicable,Bangalore
1672,Female,2025,"C++, Web Dev (Full Stack)",0,10,3,Paytm,Startup,Automotive,984454,Yes,MS (USA/EU),Jaipur
1673,Male,2024,"Cybersecurity, ML/AI, Data Science, Blockchain",3,3,3,Wipro,Established,Automotive,2200421,No,Not Applicable,Bangalore
1674,Male,2022,"UI/UX Design, Cybersecurity, Digital Marketing, Java",0,5,3,Adobe,Established,E-commerce,1498027,No,Not Applicable,Chennai
1675,Male,2022,Java,3,5,3,Zomato,Startup,FinTech,1081271,No,Not Applicable,Jaipur
1676,Female,2025,"Digital Marketing, ML/AI, UI/UX Design, Cybersecurity, Networking",1,5,3,Wipro,Established,Logistics,2181725,No,Not Applicable,Chennai
1677,Male,2023,"Embedded Systems, Cloud (AWS/Azure/GCP), Cybersecurity, DevOps",3,6,2,Flipkart,Established,Logistics,949393,No,Not Applicable,Bangalore
1678,Male,2025,ML/AI,0,3,3,Oracle,Established,Consulting,370858,No,Not Applicable,Ahmedabad
1679,Male,2023,"DevOps, Networking, C++",2,8,4,Dr. Reddy's Labs,Established,Logistics,832208,No,Not Applicable,Delhi
1680,Female,2022,"Python, Web Dev (Full Stack), Blockchain, Digital Marketing, Embedded Systems",0,1,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi
1681,Male,2025,"Blockchain, Java",0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Chennai
1682,Female,2022,"Blockchain, DevOps, Cloud (AWS/Azure/GCP), Java, Web Dev (Full Stack)",2,5,4,Google,Established,Automotive,1176132,No,Not Applicable,Jaipur
1683,Female,2024,Digital Marketing,2,6,3,Swiggy,Startup,EdTech,799056,No,Not Applicable,Mumbai
1684,Male,2023,"UI/UX Design, C++, Data Science",1,3,3,Flipkart,Established,Consulting,1063769,No,Not Applicable,Delhi
1685,Male,2024,"Python, Networking",1,5,1,Swiggy,Startup,IT Services,862754,No,Not Applicable,Kolkata
1686,Female,2022,"ML/AI, Data Science, C++",2,7,3,Jio Platforms,Established,IT Services,1615344,Yes,MS (USA/EU),Jaipur
1687,Male,2024,"C++, DevOps, Embedded Systems",0,9,3,Oracle,Established,FinTech,2569215,Yes,AI/ML,Delhi
1688,Female,2024,"Embedded Systems, Networking",3,7,3,Paytm,Startup,Logistics,611649,No,Not Applicable,Jaipur
1689,Female,2025,"UI/UX Design, ML/AI, Digital Marketing, Networking",0,7,2,Cisco,Established,Logistics,1114483,No,Not Applicable,Hyderabad
1690,Female,2023,"Networking, Embedded Systems, DevOps",2,4,3,Cisco,Established,FinTech,1571887,No,Not Applicable,Pune
1691,Male,2025,"UI/UX Design, ML/AI, Blockchain, C++, Embedded Systems",1,10,2,Paytm,Startup,Healthcare,363115,No,Not Applicable,Bangalore
1692,Male,2022,"Data Science, Cybersecurity, Cloud (AWS/Azure/GCP)",0,7,1,Microsoft,Established,IT Services,1459024,No,Not Applicable,Chennai
1693,Female,2022,"Web Dev (Full Stack), Embedded Systems",0,5,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Pune
1694,Female,2025,"Blockchain, ML/AI, Digital Marketing, Cloud (AWS/Azure/GCP)",2,6,1,Adobe,Established,Logistics,1468252,No,Not Applicable,Kolkata
1695,Female,2025,"Cloud (AWS/Azure/GCP), Python, Digital Marketing",1,9,3,Meta,Established,FinTech,1182301,No,Not Applicable,Kolkata
1696,Female,2022,"C++, Web Dev (Full Stack), Python, Data Science",2,7,1,Microsoft,Established,E-commerce,2470089,No,Not Applicable,Ahmedabad
1697,Male,2025,"Cloud (AWS/Azure/GCP), Digital Marketing, Web Dev (Full Stack)",3,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur
1698,Female,2022,"UI/UX Design, Embedded Systems, Cybersecurity",2,8,3,Cisco,Established,Automotive,2380167,No,Not Applicable,Kolkata
1699,Male,2023,"Networking, Blockchain",2,5,2,Swiggy,Startup,Logistics,649355,No,Not Applicable,Jaipur
1700,Female,2025,"Networking, Python, ML/AI, Data Science",2,5,2,Cisco,Established,Healthcare,2047505,No,Not Applicable,Mumbai
1701,Male,2025,"ML/AI, Cybersecurity, Blockchain, C++, Java",0,8,2,Dr. Reddy's Labs,Established,EdTech,300000,No,Not Applicable,Hyderabad
1702,Female,2024,"ML/AI, Cybersecurity, Java",0,7,4,Amazon,Established,IT Services,1043941,No,Not Applicable,Mumbai
1703,Female,2024,"UI/UX Design, Networking, Data Science, C++",1,9,2,Dream11,Startup,IT Services,611085,No,Not Applicable,Ahmedabad
1704,Male,2023,"Python, C++",1,7,3,HCLTech,Established,Consulting,2540092,No,Not Applicable,Mumbai
1705,Female,2023,"Cybersecurity, ML/AI, C++",3,4,3,TCS,Established,FinTech,1499804,Yes,M.Tech,Bangalore
1706,Male,2023,"Digital Marketing, Cybersecurity, Java, Python, Blockchain",1,5,3,Dream11,Startup,E-commerce,469735,No,Not Applicable,Jaipur
1707,Male,2022,"Java, C++, Data Science, Cloud (AWS/Azure/GCP)",2,8,2,Swiggy,Startup,IT Services,921729,No,Not Applicable,Jaipur
1708,Female,2022,"Data Science, ML/AI, Digital Marketing",1,4,1,TCS,Established,IT Services,988882,No,Not Applicable,Jaipur
1709,Male,2022,"Data Science, Digital Marketing, Web Dev (Full Stack)",0,5,3,Flipkart,Established,E-commerce,1059966,No,Not Applicable,Delhi
1710,Female,2022,"Digital Marketing, DevOps, Cybersecurity, Embedded Systems, ML/AI",0,10,4,Dr. Reddy's Labs,Established,Manufacturing,1558460,Yes,Cybersecurity,Kolkata
1711,Male,2024,C++,2,6,1,Microsoft,Established,Automotive,1643989,No,Not Applicable,Pune
1712,Male,2022,"Cybersecurity, Blockchain",0,2,4,Dream11,Startup,Healthcare,300000,No,Not Applicable,Hyderabad
1713,Male,2025,"Web Dev (Full Stack), Java, Networking, Data Science, Python",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Mumbai
1714,Female,2022,"ML/AI, Data Science, DevOps, Cybersecurity, Networking",1,8,3,Dream11,Startup,Consulting,942044,No,Not Applicable,Jaipur
1715,Female,2023,"Web Dev (Full Stack), Data Science, DevOps",0,3,4,Amazon,Established,Healthcare,1290621,No,Not Applicable,Pune
1716,Female,2023,"Digital Marketing, Networking",0,10,3,Oracle,Established,Consulting,739422,No,Not Applicable,Bangalore
1717,Male,2023,Data Science,1,6,1,Adobe,Established,Logistics,825425,No,Not Applicable,Chennai
1718,Male,2024,"UI/UX Design, C++, Embedded Systems, DevOps, ML/AI",0,4,2,Cognizant,Established,Manufacturing,1729706,No,Not Applicable,Kolkata
1719,Male,2025,"C++, DevOps",1,10,4,Byju's,Startup,FinTech,474666,Yes,MS (USA/EU),Pune
1720,Female,2025,"Networking, Cloud (AWS/Azure/GCP), Embedded Systems",0,6,3,HCLTech,Established,E-commerce,1761500,Yes,PhD,Mumbai
1721,Female,2022,"Web Dev (Full Stack), Java, C++, Python, Networking",0,9,4,Adobe,Established,Logistics,1727791,No,Not Applicable,Ahmedabad
1722,Female,2023,"UI/UX Design, C++, ML/AI, Networking, Blockchain",1,9,3,Jio Platforms,Established,Consulting,1723583,No,Not Applicable,Pune
1723,Male,2023,"DevOps, Blockchain",2,1,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad
1724,Male,2024,"Blockchain, UI/UX Design",0,10,4,Flipkart,Established,E-commerce,816571,No,Not Applicable,Kolkata
1725,Female,2024,Digital Marketing,1,6,2,Dr. Reddy's Labs,Established,Healthcare,1117134,No,Not Applicable,Bangalore
1726,Female,2023,"DevOps, Networking, UI/UX Design, ML/AI, Embedded Systems",0,5,2,TCS,Established,Automotive,966302,No,Not Applicable,Mumbai
1727,Female,2023,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), C++",1,5,4,Dream11,Startup,EdTech,835314,No,Not Applicable,Kolkata
1728,Female,2023,"UI/UX Design, DevOps, Digital Marketing",0,7,3,TCS,Established,FinTech,1495180,No,Not Applicable,Pune
1729,Male,2024,"Java, Cloud (AWS/Azure/GCP)",0,5,4,Zomato,Startup,Consulting,702039,No,Not Applicable,Mumbai
1730,Male,2022,"Data Science, Cybersecurity, Java",0,5,3,Ola,Startup,Consulting,300000,No,Not Applicable,Chennai
1731,Female,2024,"DevOps, C++, Web Dev (Full Stack)",0,5,3,Dr. Reddy's Labs,Established,Automotive,1384344,No,Not Applicable,Ahmedabad
1732,Male,2025,"Digital Marketing, Networking, Data Science, Cybersecurity",0,9,2,Microsoft,Established,EdTech,956546,Yes,PhD,Mumbai
1733,Male,2025,"Web Dev (Full Stack), Digital Marketing",1,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi
1734,Female,2025,"Data Science, Cybersecurity, Embedded Systems",1,6,2,Cisco,Established,EdTech,1350427,No,Not Applicable,Ahmedabad
1735,Male,2025,"Blockchain, Java, Web Dev (Full Stack), UI/UX Design",0,9,2,Cognizant,Established,FinTech,1003256,Yes,M.Tech,Chennai
1736,Female,2023,"ML/AI, Python, Cybersecurity, Embedded Systems, Digital Marketing",1,8,2,Adobe,Established,Automotive,1673046,No,Not Applicable,Jaipur
1737,Male,2024,"Java, C++, Python, Digital Marketing",0,7,3,L&T Technology Services,Established,Healthcare,1316406,No,Not Applicable,Hyderabad
1738,Female,2025,C++,0,7,2,Oracle,Established,Consulting,692215,No,Not Applicable,Ahmedabad
1739,Male,2022,"Digital Marketing, Blockchain",1,5,2,Paytm,Startup,FinTech,809855,No,Not Applicable,Hyderabad
1740,Female,2023,"UI/UX Design, ML/AI, Embedded Systems, Java, Blockchain",2,6,3,Google,Established,Automotive,2371837,No,Not Applicable,Jaipur
1741,Female,2023,"Blockchain, ML/AI, DevOps",3,1,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi
1742,Female,2024,"Networking, Blockchain",0,3,2,Dr. Reddy's Labs,Established,Healthcare,2111062,Yes,AI/ML,Pune
1743,Female,2024,"Web Dev (Full Stack), Networking, Python, Data Science, Cloud (AWS/Azure/GCP)",0,4,4,Capgemini,Established,IT Services,2092844,No,Not Applicable,Mumbai
1744,Female,2023,"DevOps, Cloud (AWS/Azure/GCP), Networking, Python",1,10,2,HCLTech,Established,E-commerce,1648634,No,Not Applicable,Chennai
1745,Male,2025,"Cybersecurity, Web Dev (Full Stack), Embedded Systems, Networking, Cloud (AWS/Azure/GCP)",0,3,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Delhi
1746,Female,2022,"Cybersecurity, Data Science, C++",0,10,4,Oracle,Established,IT Services,965801,No,Not Applicable,Pune
1747,Male,2022,"UI/UX Design, Digital Marketing",0,7,4,Flipkart,Established,Manufacturing,551954,No,Not Applicable,Delhi
1748,Male,2024,"Java, ML/AI, Cybersecurity",0,7,4,TCS,Established,Logistics,360912,No,Not Applicable,Bangalore
1749,Male,2025,"UI/UX Design, Cybersecurity",1,6,4,Tata Motors,Established,Logistics,1500143,No,Not Applicable,Kolkata
1750,Female,2022,"Cloud (AWS/Azure/GCP), Data Science",0,6,3,Adobe,Established,FinTech,739549,No,Not Applicable,Hyderabad
1751,Female,2022,"Python, Cybersecurity, UI/UX Design",0,9,3,Adobe,Established,E-commerce,2045621,No,Not Applicable,Chennai
1752,Male,2025,"Blockchain, Networking, Python, Digital Marketing, ML/AI",0,7,3,Flipkart,Established,Manufacturing,1627702,No,Not Applicable,Kolkata
1753,Male,2025,"Digital Marketing, Python, Cloud (AWS/Azure/GCP), DevOps, Embedded Systems",0,7,2,Cognizant,Established,IT Services,1750590,No,Not Applicable,Hyderabad
1754,Female,2023,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Data Science, Blockchain",2,3,3,Cognizant,Established,FinTech,1276743,No,Not Applicable,Hyderabad
1755,Male,2024,"Embedded Systems, Blockchain, UI/UX Design",1,4,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad
1756,Female,2025,"Networking, Embedded Systems, Blockchain",0,6,4,Wipro,Established,Automotive,728821,Yes,PhD,Delhi
1757,Female,2022,"Java, Cloud (AWS/Azure/GCP), Python",2,4,2,Capgemini,Established,FinTech,2031099,No,Not Applicable,Pune
1758,Female,2023,"ML/AI, Networking, Java",2,6,2,Microsoft,Established,IT Services,2043113,No,Not Applicable,Hyderabad
1759,Male,2024,"ML/AI, Python, Data Science, Cybersecurity, Digital Marketing",1,5,4,TCS,Established,EdTech,2146175,No,Not Applicable,Hyderabad
1760,Female,2025,"Networking, Cybersecurity, Java, Cloud (AWS/Azure/GCP)",2,2,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Delhi
1761,Female,2022,"Blockchain, Java",1,6,4,Dream11,Startup,Manufacturing,301092,No,Not Applicable,Bangalore
1762,Female,2024,"Cloud (AWS/Azure/GCP), Embedded Systems, C++",0,5,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Mumbai
1763,Male,2022,"Embedded Systems, Java, Python",0,8,2,Dr. Reddy's Labs,Established,FinTech,1276561,Yes,Cybersecurity,Bangalore
1764,Female,2023,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP), Digital Marketing, C++, Networking",3,3,2,Meta,Established,Healthcare,300000,No,Not Applicable,Chennai
1765,Female,2023,"Cloud (AWS/Azure/GCP), Java, Blockchain, UI/UX Design",1,8,0,Cisco,Established,Logistics,1359600,No,Not Applicable,Ahmedabad
1766,Female,2025,"Python, C++",1,8,1,Adobe,Established,EdTech,300000,No,Not Applicable,Mumbai
1767,Female,2023,"Networking, Web Dev (Full Stack), Data Science",1,5,2,Adobe,Established,EdTech,1927552,Yes,MBA,Chennai
1768,Male,2025,"ML/AI, Embedded Systems",0,8,4,Capgemini,Established,Healthcare,1133141,No,Not Applicable,Jaipur
1769,Male,2022,"DevOps, Networking, Python",2,8,4,Capgemini,Established,E-commerce,1853533,Yes,M.Tech,Mumbai
1770,Male,2023,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP), ML/AI",1,3,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Jaipur
1771,Female,2022,"ML/AI, Web Dev (Full Stack), C++, UI/UX Design, Cybersecurity",0,8,2,Oracle,Established,E-commerce,1748207,No,Not Applicable,Delhi
1772,Female,2023,"Cybersecurity, DevOps, Cloud (AWS/Azure/GCP), Embedded Systems",0,4,4,Amazon,Established,Automotive,1872518,No,Not Applicable,Delhi
1773,Female,2024,"Embedded Systems, Data Science, Python, ML/AI, DevOps",0,3,3,HCLTech,Established,Healthcare,2415234,Yes,MS (USA/EU),Ahmedabad
1774,Male,2025,"Python, ML/AI, Cybersecurity, DevOps, Networking",2,3,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Chennai
1775,Female,2022,"Networking, C++, Cloud (AWS/Azure/GCP), Blockchain",3,5,2,L&T Technology Services,Established,Logistics,2494577,Yes,MBA,Bangalore
1776,Male,2022,"Java, Networking, UI/UX Design, Web Dev (Full Stack)",2,5,3,Ola,Startup,Consulting,708683,No,Not Applicable,Mumbai
1777,Female,2025,"C++, Data Science",2,7,4,Byju's,Startup,Healthcare,793347,No,Not Applicable,Pune
1778,Male,2022,"Cloud (AWS/Azure/GCP), UI/UX Design, DevOps",0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Jaipur
1779,Female,2023,UI/UX Design,0,4,0,Jio Platforms,Established,Automotive,1051155,No,Not Applicable,Chennai
1780,Male,2024,"Digital Marketing, Blockchain, Web Dev (Full Stack)",0,6,1,Meta,Established,Consulting,1189407,No,Not Applicable,Jaipur
1781,Female,2024,"Cloud (AWS/Azure/GCP), Blockchain, Networking",0,6,3,Ola,Startup,Manufacturing,845936,No,Not Applicable,Jaipur
1782,Female,2025,"Cybersecurity, Python",0,7,4,Zomato,Startup,Manufacturing,909816,No,Not Applicable,Bangalore
1783,Male,2025,"Java, Networking, Cybersecurity, C++, DevOps",1,9,3,HCLTech,Established,Logistics,300000,No,Not Applicable,Kolkata
1784,Male,2023,"Data Science, UI/UX Design, Cloud (AWS/Azure/GCP)",1,3,3,Amazon,Established,IT Services,300000,No,Not Applicable,Hyderabad
1785,Male,2024,"ML/AI, Cloud (AWS/Azure/GCP), UI/UX Design, Web Dev (Full Stack)",2,9,1,Dream11,Startup,Consulting,315552,No,Not Applicable,Hyderabad
1786,Female,2022,"Data Science, ML/AI",1,7,2,Cognizant,Established,Logistics,1885961,No,Not Applicable,Delhi
1787,Male,2023,"Blockchain, Cloud (AWS/Azure/GCP), ML/AI, Python, Embedded Systems",0,5,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Kolkata
1788,Male,2022,"Java, Cybersecurity, Blockchain, Python",0,4,3,HCLTech,Established,Consulting,1818482,No,Not Applicable,Bangalore
1789,Male,2022,"C++, Data Science, Web Dev (Full Stack), DevOps",3,10,3,Zomato,Startup,IT Services,429254,No,Not Applicable,Mumbai
1790,Female,2022,"Python, ML/AI, Blockchain, Cloud (AWS/Azure/GCP)",1,4,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad
1791,Female,2023,"Java, Web Dev (Full Stack), Data Science",1,10,2,Dream11,Startup,Manufacturing,659982,No,Not Applicable,Ahmedabad
1792,Female,2023,"Java, DevOps, Embedded Systems",2,6,1,Meta,Established,Automotive,300000,No,Not Applicable,Bangalore
1793,Male,2025,"ML/AI, Java, Cybersecurity, C++",2,6,4,Adobe,Established,Consulting,2382776,No,Not Applicable,Hyderabad
1794,Male,2023,"Networking, Digital Marketing, Embedded Systems",0,4,2,L&T Technology Services,Established,IT Services,991532,No,Not Applicable,Ahmedabad
1795,Female,2024,"DevOps, ML/AI, Cybersecurity, Digital Marketing, Python",0,9,0,Oracle,Established,FinTech,1761382,No,Not Applicable,Mumbai
1796,Male,2025,"Cybersecurity, Java",1,4,2,Oracle,Established,Logistics,2005599,No,Not Applicable,Bangalore
1797,Male,2024,"Java, Digital Marketing, UI/UX Design, DevOps",1,9,3,Cisco,Established,Automotive,980591,No,Not Applicable,Mumbai
1798,Male,2025,"DevOps, C++, Blockchain",0,10,1,Dr. Reddy's Labs,Established,Healthcare,502643,No,Not Applicable,Kolkata
1799,Female,2025,"Cybersecurity, UI/UX Design, DevOps, Blockchain",1,9,4,L&T Technology Services,Established,IT Services,2149601,No,Not Applicable,Jaipur
1800,Female,2025,"DevOps, Web Dev (Full Stack)",0,5,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Jaipur
1801,Female,2024,"C++, Web Dev (Full Stack), Networking, Blockchain",0,9,3,Cisco,Established,EdTech,744314,No,Not Applicable,Chennai
1802,Female,2023,Digital Marketing,0,5,3,Jio Platforms,Established,Automotive,1810895,Yes,Data Science,Ahmedabad
1803,Female,2023,"Java, ML/AI, Python",0,10,3,HCLTech,Established,Automotive,1462353,No,Not Applicable,Delhi
1804,Male,2024,"Blockchain, Embedded Systems",3,4,0,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Delhi
1805,Female,2025,"Python, ML/AI, Cloud (AWS/Azure/GCP)",0,8,1,Meta,Established,Automotive,1223988,No,Not Applicable,Bangalore
1806,Male,2025,Data Science,0,8,2,Ola,Startup,E-commerce,1059089,No,Not Applicable,Pune
1807,Female,2025,"C++, Cloud (AWS/Azure/GCP), Digital Marketing",1,4,4,Oracle,Established,Healthcare,1711065,No,Not Applicable,Hyderabad
1808,Female,2023,"Embedded Systems, C++, UI/UX Design",2,5,1,Zomato,Startup,Logistics,1244962,Yes,Cybersecurity,Kolkata
1809,Female,2022,"Python, DevOps, ML/AI",3,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad
1810,Female,2025,"Python, C++",1,10,2,Infosys,Established,Automotive,2139005,No,Not Applicable,Chennai
1811,Male,2022,"Python, C++",0,3,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Hyderabad
1812,Female,2025,"Cloud (AWS/Azure/GCP), Cybersecurity",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Bangalore
1813,Female,2025,Cybersecurity,0,5,4,Paytm,Startup,IT Services,853723,No,Not Applicable,Mumbai
1814,Female,2025,"Cloud (AWS/Azure/GCP), UI/UX Design, ML/AI",0,6,4,Amazon,Established,IT Services,2063987,No,Not Applicable,Delhi
1815,Female,2022,"DevOps, Embedded Systems, Web Dev (Full Stack), ML/AI, Cloud (AWS/Azure/GCP)",1,5,4,Oracle,Established,EdTech,1499378,No,Not Applicable,Pune
1816,Female,2024,"DevOps, ML/AI, Blockchain, Data Science",1,6,1,Swiggy,Startup,FinTech,300000,No,Not Applicable,Chennai
