Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location,Experience_Level,Academic_Risk,Skill_Count,Placement_Readiness,Job_Score,Higher_Studies_Score,Skill_Improvement_Score,Wait_Improve_Score,Recommended_Options
2731,Male,2023,"Blockchain, DevOps, Cloud (AWS/Azure/GCP), Data Science",1,6,3,Dr. Reddy's Labs,Established,EdTech,1647571,Yes,PhD,Bangalore,High,Low,4,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
2732,Female,2022,"Embedded Systems, Blockchain, Web Dev (Full Stack), Python, UI/UX Design",3,6,4,Meta,Established,Manufacturing,1832496,No,Not Applicable,Mumbai,High,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2733,Male,2022,"Java, Web Dev (Full Stack), Python",0,3,0,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Mumbai,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2734,Female,2024,"Embedded Systems, UI/UX Design",0,1,1,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Hyderabad,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
2735,Male,2024,"Networking, DevOps, Blockchain, UI/UX Design",0,3,2,Cisco,Established,FinTech,2199804,No,Not Applicable,Chennai,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2736,Male,2023,"Python, Data Science, Cybersecurity",0,4,2,L&T Technology Services,Established,Logistics,1968296,No,Not Applicable,Pune,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2737,Male,2022,"Embedded Systems, Python",1,5,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Mumbai,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2738,Female,2022,"C++, Cloud (AWS/Azure/GCP), ML/AI",0,3,1,Oracle,Established,E-commerce,1382845,No,Not Applicable,Kolkata,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2739,Male,2024,"DevOps, Java, Python",1,1,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Ahmedabad,Low,Low,3,Medium,1,3,3,0,"['Higher Studies', 'Skill Improvement']"
2740,Male,2024,"Networking, Web Dev (Full Stack)",0,7,4,Amazon,Established,Manufacturing,2095510,No,Not Applicable,Delhi,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2741,Male,2022,"Java, Embedded Systems",0,5,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Mumbai,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
2742,Male,2022,"Data Science, Web Dev (Full Stack)",3,4,3,Microsoft,Established,Automotive,1957236,No,Not Applicable,Jaipur,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2743,Male,2025,"Python, Java, Web Dev (Full Stack), UI/UX Design, Blockchain",1,6,3,HCLTech,Established,Manufacturing,1298170,No,Not Applicable,Kolkata,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2744,Female,2024,C++,2,3,3,Amazon,Established,Manufacturing,1575760,No,Not Applicable,Delhi,Medium,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
2745,Female,2024,"Cybersecurity, Cloud (AWS/Azure/GCP), Python",0,6,3,Infosys,Established,Healthcare,703850,No,Not Applicable,Delhi,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2746,Female,2024,"Python, C++",0,5,3,Dr. Reddy's Labs,Established,Automotive,300000,No,Not Applicable,Jaipur,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2747,Male,2022,"Networking, Cybersecurity, Cloud (AWS/Azure/GCP)",1,5,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Bangalore,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2748,Female,2024,"Web Dev (Full Stack), ML/AI, Data Science, C++",2,8,4,Adobe,Established,Healthcare,1498488,No,Not Applicable,Mumbai,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2749,Male,2023,"ML/AI, Digital Marketing, DevOps",0,7,1,Flipkart,Established,Healthcare,1398955,No,Not Applicable,Ahmedabad,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2750,Male,2024,"Cloud (AWS/Azure/GCP), Python, Java, Data Science",1,2,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Bangalore,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2751,Male,2025,"Data Science, Cybersecurity",2,4,2,Tech Mahindra,Established,Consulting,2034177,No,Not Applicable,Ahmedabad,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2752,Female,2023,"Cloud (AWS/Azure/GCP), Digital Marketing, Blockchain, Embedded Systems, ML/AI",0,9,4,Flipkart,Established,Consulting,300000,No,Not Applicable,Chennai,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2753,Male,2022,"Blockchain, Embedded Systems",1,6,3,Dream11,Startup,Manufacturing,532557,No,Not Applicable,Kolkata,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2754,Female,2025,"UI/UX Design, Data Science, Cloud (AWS/Azure/GCP), Java",1,4,2,Zomato,Startup,E-commerce,707309,No,Not Applicable,Mumbai,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2755,Female,2023,"DevOps, ML/AI",0,6,4,Cisco,Established,Logistics,1452943,No,Not Applicable,Mumbai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2756,Female,2023,Data Science,2,6,2,Flipkart,Established,Manufacturing,1048009,No,Not Applicable,Jaipur,High,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
2757,Male,2023,"Blockchain, ML/AI, Web Dev (Full Stack), Java",2,5,0,Zomato,Startup,Healthcare,1123262,Yes,Data Science,Mumbai,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
2758,Male,2023,"ML/AI, Digital Marketing, Blockchain, C++",2,10,4,Swiggy,Startup,FinTech,876207,No,Not Applicable,Jaipur,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2759,Female,2024,"Web Dev (Full Stack), Embedded Systems",1,7,3,Dream11,Startup,Healthcare,771783,Yes,MS (USA/EU),Bangalore,High,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
2760,Male,2022,"Cybersecurity, Blockchain",1,4,3,Google,Established,Healthcare,1160041,No,Not Applicable,Kolkata,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2761,Male,2024,"Networking, UI/UX Design, Cloud (AWS/Azure/GCP)",1,7,4,Oracle,Established,FinTech,1357232,No,Not Applicable,Delhi,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2762,Female,2023,"Java, Cybersecurity",1,6,3,L&T Technology Services,Established,Consulting,1930615,No,Not Applicable,Ahmedabad,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2763,Female,2024,"Data Science, Web Dev (Full Stack), DevOps",0,8,4,Adobe,Established,IT Services,1737649,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2764,Female,2025,"Networking, Data Science, Cybersecurity, Java",0,2,2,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Chennai,Medium,Low,4,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2765,Male,2023,"Cloud (AWS/Azure/GCP), Java, C++, Blockchain, Python",3,1,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur,Medium,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2766,Male,2024,"Networking, ML/AI",2,9,3,Ola,Startup,Consulting,625337,No,Not Applicable,Delhi,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2767,Female,2025,"Cloud (AWS/Azure/GCP), Embedded Systems",2,2,0,Google,Established,Manufacturing,1674401,No,Not Applicable,Delhi,Low,Medium,2,Medium,1,0,4,0,"['Skill Improvement', 'Immediate Job']"
2768,Female,2022,"Blockchain, ML/AI, Web Dev (Full Stack)",1,4,4,Oracle,Established,IT Services,2615051,No,Not Applicable,Pune,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2769,Male,2025,"ML/AI, Java, Digital Marketing, UI/UX Design",1,7,3,Cisco,Established,Automotive,1749346,Yes,AI/ML,Jaipur,High,Low,4,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
2770,Male,2023,"Java, Cybersecurity",1,5,3,Jio Platforms,Established,IT Services,1230520,No,Not Applicable,Kolkata,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2771,Female,2022,"Web Dev (Full Stack), Blockchain, Java, Cloud (AWS/Azure/GCP)",0,4,3,Microsoft,Established,Healthcare,2313418,No,Not Applicable,Jaipur,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2772,Female,2022,"C++, Cloud (AWS/Azure/GCP)",3,4,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Chennai,Medium,Medium,2,Medium,2,3,4,0,"['Skill Improvement', 'Higher Studies']"
2773,Female,2024,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack)",2,8,4,Dream11,Startup,IT Services,300000,No,Not Applicable,Kolkata,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2774,Female,2024,"Blockchain, Python, C++",2,1,4,Microsoft,Established,EdTech,1800809,No,Not Applicable,Chennai,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2775,Female,2024,"Java, C++, Digital Marketing, Cybersecurity",1,8,1,Dream11,Startup,Manufacturing,603040,No,Not Applicable,Hyderabad,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2776,Female,2025,"Cybersecurity, Data Science, Python, Web Dev (Full Stack), Java",2,6,3,Paytm,Startup,E-commerce,658497,No,Not Applicable,Kolkata,High,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2777,Female,2022,"Embedded Systems, UI/UX Design, Web Dev (Full Stack), Cloud (AWS/Azure/GCP), C++",1,10,4,L&T Technology Services,Established,Manufacturing,1647422,No,Not Applicable,Chennai,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2778,Male,2023,"C++, Cybersecurity, Data Science, Python",0,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Chennai,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2779,Female,2025,"Cybersecurity, Embedded Systems, Digital Marketing",2,6,1,Flipkart,Established,FinTech,1245415,No,Not Applicable,Mumbai,Medium,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2780,Male,2022,"DevOps, ML/AI, Embedded Systems",0,9,4,Meta,Established,E-commerce,2048130,Yes,PhD,Mumbai,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
2781,Female,2025,"C++, Data Science, Cloud (AWS/Azure/GCP), Cybersecurity",0,7,4,Cisco,Established,Automotive,3169763,Yes,MS (USA/EU),Pune,High,Low,4,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
2782,Male,2022,UI/UX Design,0,6,3,Ola,Startup,Healthcare,300000,No,Not Applicable,Chennai,High,Low,1,Low,2,2,2,2,"['Immediate Job', 'Higher Studies']"
2783,Male,2025,"Data Science, Python",0,7,1,Dream11,Startup,Manufacturing,842031,No,Not Applicable,Kolkata,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2784,Female,2024,"Networking, ML/AI, Blockchain",1,10,4,Infosys,Established,Logistics,2063883,No,Not Applicable,Delhi,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2785,Male,2023,C++,0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Mumbai,Medium,Low,1,Low,2,4,2,2,"['Higher Studies', 'Immediate Job']"
2786,Female,2024,"DevOps, Cybersecurity, Cloud (AWS/Azure/GCP), UI/UX Design",0,4,1,Meta,Established,Automotive,1610126,No,Not Applicable,Jaipur,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2787,Female,2023,"Networking, Java, ML/AI, C++",3,8,2,TCS,Established,FinTech,1234011,No,Not Applicable,Bangalore,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2788,Female,2024,"UI/UX Design, Cybersecurity, Cloud (AWS/Azure/GCP), Networking",1,4,3,Byju's,Startup,EdTech,859050,No,Not Applicable,Ahmedabad,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2789,Female,2025,"Blockchain, Networking, Cloud (AWS/Azure/GCP)",0,3,3,Dream11,Startup,Automotive,824261,No,Not Applicable,Hyderabad,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2790,Male,2024,"Python, DevOps, Digital Marketing, Data Science",3,5,0,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Kolkata,Medium,Medium,4,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
2791,Male,2022,"UI/UX Design, Java, ML/AI",1,7,3,Zomato,Startup,Healthcare,516393,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2792,Male,2023,"Java, Python, UI/UX Design",0,4,2,Paytm,Startup,Automotive,906823,No,Not Applicable,Delhi,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2793,Female,2024,ML/AI,2,8,3,Amazon,Established,Automotive,2019118,No,Not Applicable,Ahmedabad,High,Medium,1,Low,2,1,2,2,"['Immediate Job', 'Skill Improvement']"
2794,Male,2024,"Data Science, C++, UI/UX Design, Python, Cloud (AWS/Azure/GCP)",0,2,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Ahmedabad,Low,Low,5,Medium,1,3,3,0,"['Higher Studies', 'Skill Improvement']"
2795,Male,2025,"Web Dev (Full Stack), DevOps, Digital Marketing, C++, Blockchain",1,3,2,Google,Established,Automotive,1777630,No,Not Applicable,Delhi,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2796,Female,2024,"Python, C++, Data Science",0,2,2,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Jaipur,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2797,Male,2024,"DevOps, Web Dev (Full Stack)",0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Hyderabad,Medium,Low,2,Medium,2,4,4,0,"['Higher Studies', 'Skill Improvement']"
2798,Male,2023,"Python, Embedded Systems, Cloud (AWS/Azure/GCP)",1,7,4,HCLTech,Established,Manufacturing,602082,No,Not Applicable,Kolkata,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2799,Male,2022,"Cybersecurity, ML/AI, Networking, C++, Data Science",3,8,4,Meta,Established,IT Services,653952,No,Not Applicable,Bangalore,High,Medium,5,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2800,Female,2024,"C++, Digital Marketing, Web Dev (Full Stack)",3,10,3,HCLTech,Established,Logistics,719705,Yes,MS (USA/EU),Mumbai,High,Medium,3,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
2801,Female,2023,"Cybersecurity, ML/AI, Embedded Systems",0,6,3,L&T Technology Services,Established,Consulting,1057292,No,Not Applicable,Kolkata,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2802,Female,2024,"Cloud (AWS/Azure/GCP), Networking, Embedded Systems",3,9,3,L&T Technology Services,Established,Logistics,1902865,No,Not Applicable,Delhi,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2803,Female,2025,"Python, Networking, Blockchain",3,6,2,Google,Established,Manufacturing,1247427,No,Not Applicable,Delhi,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2804,Female,2025,"Embedded Systems, Java",0,8,3,Capgemini,Established,Automotive,1469722,No,Not Applicable,Ahmedabad,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2805,Male,2025,"C++, Blockchain, Cloud (AWS/Azure/GCP), Digital Marketing, Java",0,7,2,Wipro,Established,IT Services,1344758,No,Not Applicable,Bangalore,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2806,Male,2025,"UI/UX Design, Embedded Systems, Networking, Python, Web Dev (Full Stack)",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Ahmedabad,Medium,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
2807,Female,2022,"Data Science, Embedded Systems, Networking",1,5,2,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Mumbai,High,Low,3,High,4,4,1,0,"['Immediate Job', 'Higher Studies']"
2808,Female,2022,"C++, Python, Networking, Cybersecurity",1,9,1,Cognizant,Established,IT Services,1537783,No,Not Applicable,Chennai,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2809,Male,2025,"Digital Marketing, DevOps, Java",0,6,3,Byju's,Startup,Healthcare,778787,No,Not Applicable,Ahmedabad,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2810,Male,2025,"DevOps, Cybersecurity",2,3,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Delhi,Medium,Medium,2,Medium,2,3,4,0,"['Skill Improvement', 'Higher Studies']"
2811,Female,2025,"Cybersecurity, Web Dev (Full Stack), DevOps, Cloud (AWS/Azure/GCP)",1,6,3,Cisco,Established,Healthcare,1124588,No,Not Applicable,Pune,High,Low,4,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2812,Female,2023,"UI/UX Design, Blockchain",0,7,4,Ola,Startup,Manufacturing,403314,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2813,Female,2023,"Cloud (AWS/Azure/GCP), ML/AI, Python",0,4,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Pune,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2814,Male,2023,"Data Science, C++, Digital Marketing",1,5,2,Byju's,Startup,Manufacturing,300000,No,Not Applicable,Mumbai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2815,Female,2024,"Embedded Systems, Digital Marketing, Java, Python, Cybersecurity",0,7,2,HCLTech,Established,E-commerce,1110539,No,Not Applicable,Bangalore,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2816,Male,2024,"Java, Data Science, Cybersecurity, Cloud (AWS/Azure/GCP)",2,6,2,Swiggy,Startup,EdTech,1264148,No,Not Applicable,Mumbai,High,Medium,4,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2817,Female,2023,"Networking, Blockchain",1,7,2,Dream11,Startup,FinTech,512375,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2818,Male,2022,"C++, DevOps",2,3,2,Meta,Established,Consulting,1807843,No,Not Applicable,Kolkata,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2819,Female,2024,"UI/UX Design, Web Dev (Full Stack), Python",1,6,2,Zomato,Startup,Logistics,946581,No,Not Applicable,Mumbai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2820,Male,2024,"UI/UX Design, Java",0,2,1,Byju's,Startup,Healthcare,1146316,No,Not Applicable,Jaipur,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2821,Male,2022,"Web Dev (Full Stack), Cloud (AWS/Azure/GCP), Python",1,6,4,Ola,Startup,Manufacturing,629720,No,Not Applicable,Bangalore,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2822,Female,2024,"Web Dev (Full Stack), Java",0,10,2,Tech Mahindra,Established,E-commerce,786920,No,Not Applicable,Chennai,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2823,Female,2024,"Cloud (AWS/Azure/GCP), C++, Cybersecurity, DevOps, ML/AI",0,4,2,Cisco,Established,Consulting,1383807,No,Not Applicable,Delhi,Medium,Low,5,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2824,Female,2024,"Cloud (AWS/Azure/GCP), UI/UX Design, Web Dev (Full Stack), DevOps",1,3,0,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Delhi,Medium,Low,4,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2825,Male,2023,"Blockchain, Web Dev (Full Stack), Digital Marketing, Data Science, Networking",0,5,2,Oracle,Established,Healthcare,1036611,No,Not Applicable,Bangalore,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2826,Male,2025,"ML/AI, Cybersecurity, Java",1,5,2,TCS,Established,E-commerce,687026,No,Not Applicable,Kolkata,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2827,Male,2022,"C++, Digital Marketing, Blockchain, Data Science, Cloud (AWS/Azure/GCP)",1,7,4,Paytm,Startup,IT Services,744043,No,Not Applicable,Kolkata,High,Low,5,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2828,Female,2022,"Java, Cloud (AWS/Azure/GCP), C++, Blockchain, Python",2,5,4,Tata Motors,Established,FinTech,774712,Yes,Cybersecurity,Jaipur,High,Medium,5,Medium,2,3,3,0,"['Higher Studies', 'Skill Improvement']"
2829,Female,2025,"Networking, Java, Web Dev (Full Stack)",2,7,2,Flipkart,Established,E-commerce,1161027,No,Not Applicable,Mumbai,High,Medium,3,Medium,2,1,3,0,"['Skill Improvement', 'Immediate Job']"
2830,Male,2025,"C++, UI/UX Design",0,5,3,Cisco,Established,Automotive,929320,No,Not Applicable,Bangalore,High,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2831,Male,2023,"Data Science, Cloud (AWS/Azure/GCP)",2,9,3,Amazon,Established,EdTech,2071043,No,Not Applicable,Bangalore,High,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2832,Male,2023,"Cybersecurity, Python, Embedded Systems, C++, DevOps",1,5,1,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Kolkata,Medium,Low,5,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2833,Male,2025,"Data Science, Java, Digital Marketing",0,3,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Hyderabad,Medium,Low,3,Medium,2,4,3,0,"['Higher Studies', 'Skill Improvement']"
2834,Female,2022,"Networking, Digital Marketing",0,4,4,Capgemini,Established,EdTech,504017,No,Not Applicable,Hyderabad,Medium,Low,2,Medium,2,2,4,0,"['Skill Improvement', 'Immediate Job']"
2835,Female,2022,"Embedded Systems, Digital Marketing, DevOps",0,9,3,Cisco,Established,Consulting,849583,No,Not Applicable,Mumbai,High,Low,3,High,4,2,1,0,"['Immediate Job', 'Higher Studies']"
2836,Male,2024,"Cloud (AWS/Azure/GCP), ML/AI, Networking, Java",0,3,4,Dr. Reddy's Labs,Established,Manufacturing,1578159,No,Not Applicable,Jaipur,Medium,Low,4,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
2837,Female,2023,"Digital Marketing, Java",2,4,3,Tata Motors,Established,Healthcare,300000,No,Not Applicable,Ahmedabad,Medium,Medium,2,Medium,2,1,4,0,"['Skill Improvement', 'Immediate Job']"
2838,Male,2025,"Networking, C++, Blockchain",1,5,1,Infosys,Established,Logistics,1318211,No,Not Applicable,Kolkata,Medium,Low,3,Medium,2,2,3,0,"['Skill Improvement', 'Immediate Job']"
