Student ID,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location,Experience_Level,Academic_Risk,Skill_Count,Placement_Readiness
1618,Male,2022,"ML/AI, Networking",0,8,4,Tata Motors,Established,Consulting,1348771,No,Not Applicable,Hyderabad,High,Low,2,Medium
1619,Female,2022,"Networking, Python, Cybersecurity, UI/UX Design, Java",3,6,3,Jio Platforms,Established,Manufacturing,616935,No,Not Applicable,Kolkata,High,Medium,5,Medium
1620,Male,2024,"UI/UX Design, Embedded Systems",1,8,2,Ola,Startup,Manufacturing,933187,No,Not Applicable,Chennai,High,Low,2,Medium
1621,Male,2022,"C++, Digital Marketing, Cloud (AWS/Azure/GCP)",1,5,1,Tata Motors,Established,IT Services,1546798,No,Not Applicable,Ahmedabad,Medium,Low,3,Medium
1622,Female,2024,Cybersecurity,2,9,3,Dr. Reddy's Labs,Established,Automotive,1184936,No,Not Applicable,Kolkata,High,Medium,1,Low
1623,Male,2022,"C++, Java, DevOps, Blockchain",1,6,2,TCS,Established,Manufacturing,844172,No,Not Applicable,Chennai,High,Low,4,High
1624,Female,2022,"Cloud (AWS/Azure/GCP), Data Science",0,10,4,TCS,Established,E-commerce,1991516,No,Not Applicable,Jaipur,High,Low,2,Medium
1625,Female,2025,"Digital Marketing, Python, Blockchain, Cloud (AWS/Azure/GCP), ML/AI",0,3,1,Amazon,Established,FinTech,395695,No,Not Applicable,Hyderabad,Medium,Low,5,Medium
1626,Male,2025,"Blockchain, Python",0,2,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi,Low,Low,2,Medium
1627,Male,2022,"DevOps, Web Dev (Full Stack), Python",0,2,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,3,Medium
1628,Male,2023,"Networking, ML/AI, Data Science",2,5,1,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Chennai,Medium,Medium,3,Medium
1629,Female,2022,"Digital Marketing, Web Dev (Full Stack), ML/AI",3,7,1,Tech Mahindra,Established,E-commerce,1187630,No,Not Applicable,Delhi,Medium,Medium,3,Medium
1630,Male,2022,"DevOps, Data Science, Embedded Systems, Networking, Blockchain",2,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur,Medium,Medium,5,Medium
1631,Male,2025,"Digital Marketing, Networking, Python",0,9,4,TCS,Established,IT Services,1950741,No,Not Applicable,Hyderabad,High,Low,3,High
1632,Female,2023,"Java, UI/UX Design, Blockchain, Python",0,8,2,Ola,Startup,Logistics,744470,No,Not Applicable,Ahmedabad,High,Low,4,High
1633,Male,2024,"Cybersecurity, UI/UX Design, Cloud (AWS/Azure/GCP)",0,6,2,Microsoft,Established,EdTech,1123349,No,Not Applicable,Chennai,High,Low,3,High
1634,Male,2024,"Cybersecurity, ML/AI, Networking, Java, Blockchain",1,8,4,Infosys,Established,Automotive,1381927,No,Not Applicable,Ahmedabad,High,Low,5,High
1635,Male,2024,Cybersecurity,0,9,4,Paytm,Startup,Consulting,418069,No,Not Applicable,Chennai,High,Low,1,Low
1636,Male,2025,"Blockchain, Web Dev (Full Stack), C++",3,7,3,Amazon,Established,IT Services,975280,No,Not Applicable,Delhi,High,Medium,3,Medium
1637,Female,2023,"Web Dev (Full Stack), Digital Marketing, Cloud (AWS/Azure/GCP), Blockchain",0,4,2,Wipro,Established,IT Services,1479636,No,Not Applicable,Pune,Medium,Low,4,Medium
1638,Male,2022,"ML/AI, Java, Python, Data Science",2,3,3,Google,Established,Consulting,1926846,No,Not Applicable,Bangalore,Medium,Medium,4,Medium
1639,Male,2022,"Web Dev (Full Stack), Blockchain, C++, Python",0,9,4,Ola,Startup,Manufacturing,308715,No,Not Applicable,Hyderabad,High,Low,4,High
1640,Female,2025,"Blockchain, Python",2,8,4,Amazon,Established,EdTech,1047462,No,Not Applicable,Bangalore,High,Medium,2,Medium
1641,Female,2024,"Java, Data Science, ML/AI",1,8,3,Tata Motors,Established,Healthcare,1437966,No,Not Applicable,Pune,High,Low,3,High
1642,Male,2025,"Cloud (AWS/Azure/GCP), ML/AI, Digital Marketing",1,4,2,Dr. Reddy's Labs,Established,EdTech,1077405,No,Not Applicable,Kolkata,Medium,Low,3,Medium
1643,Female,2023,"Embedded Systems, Cloud (AWS/Azure/GCP)",3,2,2,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Bangalore,Medium,Medium,2,Medium
1644,Male,2022,"Java, Web Dev (Full Stack)",1,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MBA,Bangalore,Medium,Low,2,Medium
1645,Female,2024,"C++, Networking, Embedded Systems",3,4,2,Cisco,Established,Consulting,1075278,No,Not Applicable,Ahmedabad,Medium,Medium,3,Medium
1646,Female,2023,"Cybersecurity, Blockchain",0,4,2,Flipkart,Established,EdTech,2526998,No,Not Applicable,Mumbai,Medium,Low,2,Medium
1647,Female,2023,"Java, Web Dev (Full Stack), Digital Marketing, Data Science",2,5,2,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Hyderabad,High,Medium,4,Medium
1648,Male,2025,"Web Dev (Full Stack), C++, Blockchain",0,10,4,Wipro,Established,Healthcare,1028516,No,Not Applicable,Delhi,High,Low,3,High
1649,Female,2022,"Digital Marketing, DevOps, Java",0,4,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad,Medium,Low,3,Medium
1650,Male,2025,"Java, Digital Marketing, Embedded Systems, ML/AI",3,8,0,Capgemini,Established,E-commerce,300000,No,Not Applicable,Pune,Medium,Medium,4,Medium
1651,Male,2023,"Cloud (AWS/Azure/GCP), C++, UI/UX Design",3,8,3,Adobe,Established,E-commerce,1703547,Yes,Cybersecurity,Chennai,High,Medium,3,Medium
1652,Male,2022,"Networking, Cloud (AWS/Azure/GCP), ML/AI, DevOps",0,1,0,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Chennai,Low,Low,4,Medium
1653,Female,2025,"UI/UX Design, ML/AI, Embedded Systems, Cybersecurity",3,3,4,Adobe,Established,Manufacturing,1156529,No,Not Applicable,Delhi,Medium,Medium,4,Medium
1654,Male,2024,"Web Dev (Full Stack), C++, Embedded Systems",0,3,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Low,3,Medium
1655,Female,2023,Data Science,0,8,4,Infosys,Established,EdTech,1294443,No,Not Applicable,Pune,High,Low,1,Low
1656,Female,2022,"Blockchain, Cloud (AWS/Azure/GCP), Python",1,7,3,Google,Established,Logistics,1124471,No,Not Applicable,Jaipur,High,Low,3,High
1657,Male,2022,"Networking, UI/UX Design, Cloud (AWS/Azure/GCP)",1,6,3,Google,Established,FinTech,1792943,No,Not Applicable,Hyderabad,High,Low,3,High
1658,Male,2024,"Embedded Systems, ML/AI",0,8,3,Jio Platforms,Established,Automotive,815976,No,Not Applicable,Ahmedabad,High,Low,2,Medium
1659,Female,2023,"UI/UX Design, Cloud (AWS/Azure/GCP), Networking, ML/AI, Digital Marketing",2,1,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Ahmedabad,Medium,Medium,5,Medium
1660,Male,2023,"Java, Data Science, Cybersecurity, ML/AI",3,5,3,Adobe,Established,FinTech,929894,No,Not Applicable,Ahmedabad,High,Medium,4,Medium
1661,Male,2024,"Embedded Systems, ML/AI, Digital Marketing",3,3,2,Paytm,Startup,FinTech,779977,No,Not Applicable,Mumbai,Medium,Medium,3,Medium
1662,Male,2024,Python,3,7,2,Infosys,Established,E-commerce,1299308,No,Not Applicable,Jaipur,High,Medium,1,Low
1663,Male,2023,"Embedded Systems, Blockchain, Networking, DevOps, ML/AI",0,4,3,Cisco,Established,E-commerce,885872,No,Not Applicable,Ahmedabad,Medium,Low,5,Medium
1664,Female,2025,"Cybersecurity, Web Dev (Full Stack), Networking, Python, Digital Marketing",1,5,3,Oracle,Established,IT Services,687770,Yes,M.Tech,Mumbai,High,Low,5,High
1665,Male,2022,"Digital Marketing, C++",0,3,2,Meta,Established,Manufacturing,864938,No,Not Applicable,Pune,Medium,Low,2,Medium
1666,Male,2023,"Cybersecurity, DevOps, Embedded Systems, Web Dev (Full Stack), C++",0,6,3,Google,Established,IT Services,450795,No,Not Applicable,Hyderabad,High,Low,5,High
1667,Female,2022,"Web Dev (Full Stack), Digital Marketing",0,10,2,Tata Motors,Established,Healthcare,1367303,No,Not Applicable,Kolkata,High,Low,2,Medium
1668,Female,2025,"C++, Networking",1,4,0,Not Placed,Not Placed,Not Placed,0,Yes,Data Science,Mumbai,Medium,Low,2,Medium
1669,Male,2023,"Digital Marketing, Blockchain, Networking, Data Science, C++",0,7,4,Microsoft,Established,Manufacturing,1142296,Yes,PhD,Bangalore,High,Low,5,High
1670,Female,2024,Blockchain,2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Bangalore,Medium,Medium,1,Low
1671,Male,2023,"Cybersecurity, Data Science, ML/AI, Embedded Systems",0,8,3,L&T Technology Services,Established,FinTech,1201911,No,Not Applicable,Bangalore,High,Low,4,High
1672,Female,2025,"C++, Web Dev (Full Stack)",0,10,3,Paytm,Startup,Automotive,984454,Yes,MS (USA/EU),Jaipur,High,Low,2,Medium
1673,Male,2024,"Cybersecurity, ML/AI, Data Science, Blockchain",3,3,3,Wipro,Established,Automotive,2200421,No,Not Applicable,Bangalore,Medium,Medium,4,Medium
1674,Male,2022,"UI/UX Design, Cybersecurity, Digital Marketing, Java",0,5,3,Adobe,Established,E-commerce,1498027,No,Not Applicable,Chennai,High,Low,4,High
1675,Male,2022,Java,3,5,3,Zomato,Startup,FinTech,1081271,No,Not Applicable,Jaipur,High,Medium,1,Low
1676,Female,2025,"Digital Marketing, ML/AI, UI/UX Design, Cybersecurity, Networking",1,5,3,Wipro,Established,Logistics,2181725,No,Not Applicable,Chennai,High,Low,5,High
1677,Male,2023,"Embedded Systems, Cloud (AWS/Azure/GCP), Cybersecurity, DevOps",3,6,2,Flipkart,Established,Logistics,949393,No,Not Applicable,Bangalore,High,Medium,4,Medium
1678,Male,2025,ML/AI,0,3,3,Oracle,Established,Consulting,370858,No,Not Applicable,Ahmedabad,Medium,Low,1,Low
1679,Male,2023,"DevOps, Networking, C++",2,8,4,Dr. Reddy's Labs,Established,Logistics,832208,No,Not Applicable,Delhi,High,Medium,3,Medium
1680,Female,2022,"Python, Web Dev (Full Stack), Blockchain, Digital Marketing, Embedded Systems",0,1,2,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Delhi,Medium,Low,5,Medium
1681,Male,2025,"Blockchain, Java",0,2,1,Not Placed,Not Placed,Not Placed,0,Yes,PhD,Chennai,Medium,Low,2,Medium
1682,Female,2022,"Blockchain, DevOps, Cloud (AWS/Azure/GCP), Java, Web Dev (Full Stack)",2,5,4,Google,Established,Automotive,1176132,No,Not Applicable,Jaipur,High,Medium,5,Medium
1683,Female,2024,Digital Marketing,2,6,3,Swiggy,Startup,EdTech,799056,No,Not Applicable,Mumbai,High,Medium,1,Low
1684,Male,2023,"UI/UX Design, C++, Data Science",1,3,3,Flipkart,Established,Consulting,1063769,No,Not Applicable,Delhi,Medium,Low,3,Medium
1685,Male,2024,"Python, Networking",1,5,1,Swiggy,Startup,IT Services,862754,No,Not Applicable,Kolkata,Medium,Low,2,Medium
1686,Female,2022,"ML/AI, Data Science, C++",2,7,3,Jio Platforms,Established,IT Services,1615344,Yes,MS (USA/EU),Jaipur,High,Medium,3,Medium
1687,Male,2024,"C++, DevOps, Embedded Systems",0,9,3,Oracle,Established,FinTech,2569215,Yes,AI/ML,Delhi,High,Low,3,High
1688,Female,2024,"Embedded Systems, Networking",3,7,3,Paytm,Startup,Logistics,611649,No,Not Applicable,Jaipur,High,Medium,2,Medium
1689,Female,2025,"UI/UX Design, ML/AI, Digital Marketing, Networking",0,7,2,Cisco,Established,Logistics,1114483,No,Not Applicable,Hyderabad,High,Low,4,High
1690,Female,2023,"Networking, Embedded Systems, DevOps",2,4,3,Cisco,Established,FinTech,1571887,No,Not Applicable,Pune,Medium,Medium,3,Medium
1691,Male,2025,"UI/UX Design, ML/AI, Blockchain, C++, Embedded Systems",1,10,2,Paytm,Startup,Healthcare,363115,No,Not Applicable,Bangalore,High,Low,5,High
1692,Male,2022,"Data Science, Cybersecurity, Cloud (AWS/Azure/GCP)",0,7,1,Microsoft,Established,IT Services,1459024,No,Not Applicable,Chennai,Medium,Low,3,Medium
1693,Female,2022,"Web Dev (Full Stack), Embedded Systems",0,5,2,Not Placed,Not Placed,Not Placed,0,Yes,AI/ML,Pune,High,Low,2,Medium
1694,Female,2025,"Blockchain, ML/AI, Digital Marketing, Cloud (AWS/Azure/GCP)",2,6,1,Adobe,Established,Logistics,1468252,No,Not Applicable,Kolkata,Medium,Medium,4,Medium
1695,Female,2025,"Cloud (AWS/Azure/GCP), Python, Digital Marketing",1,9,3,Meta,Established,FinTech,1182301,No,Not Applicable,Kolkata,High,Low,3,High
1696,Female,2022,"C++, Web Dev (Full Stack), Python, Data Science",2,7,1,Microsoft,Established,E-commerce,2470089,No,Not Applicable,Ahmedabad,Medium,Medium,4,Medium
1697,Male,2025,"Cloud (AWS/Azure/GCP), Digital Marketing, Web Dev (Full Stack)",3,5,0,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Jaipur,Medium,Medium,3,Medium
1698,Female,2022,"UI/UX Design, Embedded Systems, Cybersecurity",2,8,3,Cisco,Established,Automotive,2380167,No,Not Applicable,Kolkata,High,Medium,3,Medium
1699,Male,2023,"Networking, Blockchain",2,5,2,Swiggy,Startup,Logistics,649355,No,Not Applicable,Jaipur,High,Medium,2,Medium
1700,Female,2025,"Networking, Python, ML/AI, Data Science",2,5,2,Cisco,Established,Healthcare,2047505,No,Not Applicable,Mumbai,High,Medium,4,Medium
1701,Male,2025,"ML/AI, Cybersecurity, Blockchain, C++, Java",0,8,2,Dr. Reddy's Labs,Established,EdTech,300000,No,Not Applicable,Hyderabad,High,Low,5,High
1702,Female,2024,"ML/AI, Cybersecurity, Java",0,7,4,Amazon,Established,IT Services,1043941,No,Not Applicable,Mumbai,High,Low,3,High
1703,Female,2024,"UI/UX Design, Networking, Data Science, C++",1,9,2,Dream11,Startup,IT Services,611085,No,Not Applicable,Ahmedabad,High,Low,4,High
1704,Male,2023,"Python, C++",1,7,3,HCLTech,Established,Consulting,2540092,No,Not Applicable,Mumbai,High,Low,2,Medium
1705,Female,2023,"Cybersecurity, ML/AI, C++",3,4,3,TCS,Established,FinTech,1499804,Yes,M.Tech,Bangalore,Medium,Medium,3,Medium
1706,Male,2023,"Digital Marketing, Cybersecurity, Java, Python, Blockchain",1,5,3,Dream11,Startup,E-commerce,469735,No,Not Applicable,Jaipur,High,Low,5,High
1707,Male,2022,"Java, C++, Data Science, Cloud (AWS/Azure/GCP)",2,8,2,Swiggy,Startup,IT Services,921729,No,Not Applicable,Jaipur,High,Medium,4,Medium
1708,Female,2022,"Data Science, ML/AI, Digital Marketing",1,4,1,TCS,Established,IT Services,988882,No,Not Applicable,Jaipur,Medium,Low,3,Medium
1709,Male,2022,"Data Science, Digital Marketing, Web Dev (Full Stack)",0,5,3,Flipkart,Established,E-commerce,1059966,No,Not Applicable,Delhi,High,Low,3,High
1710,Female,2022,"Digital Marketing, DevOps, Cybersecurity, Embedded Systems, ML/AI",0,10,4,Dr. Reddy's Labs,Established,Manufacturing,1558460,Yes,Cybersecurity,Kolkata,High,Low,5,High
1711,Male,2024,C++,2,6,1,Microsoft,Established,Automotive,1643989,No,Not Applicable,Pune,Medium,Medium,1,Low
1712,Male,2022,"Cybersecurity, Blockchain",0,2,4,Dream11,Startup,Healthcare,300000,No,Not Applicable,Hyderabad,Medium,Low,2,Medium
1713,Male,2025,"Web Dev (Full Stack), Java, Networking, Data Science, Python",2,2,1,Not Placed,Not Placed,Not Placed,0,Yes,Cybersecurity,Mumbai,Medium,Medium,5,Medium
1714,Female,2022,"ML/AI, Data Science, DevOps, Cybersecurity, Networking",1,8,3,Dream11,Startup,Consulting,942044,No,Not Applicable,Jaipur,High,Low,5,High
1715,Female,2023,"Web Dev (Full Stack), Data Science, DevOps",0,3,4,Amazon,Established,Healthcare,1290621,No,Not Applicable,Pune,Medium,Low,3,Medium
1716,Female,2023,"Digital Marketing, Networking",0,10,3,Oracle,Established,Consulting,739422,No,Not Applicable,Bangalore,High,Low,2,Medium
1717,Male,2023,Data Science,1,6,1,Adobe,Established,Logistics,825425,No,Not Applicable,Chennai,Medium,Low,1,Low
1718,Male,2024,"UI/UX Design, C++, Embedded Systems, DevOps, ML/AI",0,4,2,Cognizant,Established,Manufacturing,1729706,No,Not Applicable,Kolkata,Medium,Low,5,Medium
1719,Male,2025,"C++, DevOps",1,10,4,Byju's,Startup,FinTech,474666,Yes,MS (USA/EU),Pune,High,Low,2,Medium
1720,Female,2025,"Networking, Cloud (AWS/Azure/GCP), Embedded Systems",0,6,3,HCLTech,Established,E-commerce,1761500,Yes,PhD,Mumbai,High,Low,3,High
1721,Female,2022,"Web Dev (Full Stack), Java, C++, Python, Networking",0,9,4,Adobe,Established,Logistics,1727791,No,Not Applicable,Ahmedabad,High,Low,5,High
1722,Female,2023,"UI/UX Design, C++, ML/AI, Networking, Blockchain",1,9,3,Jio Platforms,Established,Consulting,1723583,No,Not Applicable,Pune,High,Low,5,High
1723,Male,2023,"DevOps, Blockchain",2,1,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Hyderabad,Medium,Medium,2,Medium
1724,Male,2024,"Blockchain, UI/UX Design",0,10,4,Flipkart,Established,E-commerce,816571,No,Not Applicable,Kolkata,High,Low,2,Medium
1725,Female,2024,Digital Marketing,1,6,2,Dr. Reddy's Labs,Established,Healthcare,1117134,No,Not Applicable,Bangalore,High,Low,1,Low
1726,Female,2023,"DevOps, Networking, UI/UX Design, ML/AI, Embedded Systems",0,5,2,TCS,Established,Automotive,966302,No,Not Applicable,Mumbai,High,Low,5,High
1727,Female,2023,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), C++",1,5,4,Dream11,Startup,EdTech,835314,No,Not Applicable,Kolkata,High,Low,3,High
1728,Female,2023,"UI/UX Design, DevOps, Digital Marketing",0,7,3,TCS,Established,FinTech,1495180,No,Not Applicable,Pune,High,Low,3,High
1729,Male,2024,"Java, Cloud (AWS/Azure/GCP)",0,5,4,Zomato,Startup,Consulting,702039,No,Not Applicable,Mumbai,High,Low,2,Medium
1730,Male,2022,"Data Science, Cybersecurity, Java",0,5,3,Ola,Startup,Consulting,300000,No,Not Applicable,Chennai,High,Low,3,High
1731,Female,2024,"DevOps, C++, Web Dev (Full Stack)",0,5,3,Dr. Reddy's Labs,Established,Automotive,1384344,No,Not Applicable,Ahmedabad,High,Low,3,High
1732,Male,2025,"Digital Marketing, Networking, Data Science, Cybersecurity",0,9,2,Microsoft,Established,EdTech,956546,Yes,PhD,Mumbai,High,Low,4,High
1733,Male,2025,"Web Dev (Full Stack), Digital Marketing",1,4,1,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi,Medium,Low,2,Medium
1734,Female,2025,"Data Science, Cybersecurity, Embedded Systems",1,6,2,Cisco,Established,EdTech,1350427,No,Not Applicable,Ahmedabad,High,Low,3,High
1735,Male,2025,"Blockchain, Java, Web Dev (Full Stack), UI/UX Design",0,9,2,Cognizant,Established,FinTech,1003256,Yes,M.Tech,Chennai,High,Low,4,High
1736,Female,2023,"ML/AI, Python, Cybersecurity, Embedded Systems, Digital Marketing",1,8,2,Adobe,Established,Automotive,1673046,No,Not Applicable,Jaipur,High,Low,5,High
1737,Male,2024,"Java, C++, Python, Digital Marketing",0,7,3,L&T Technology Services,Established,Healthcare,1316406,No,Not Applicable,Hyderabad,High,Low,4,High
1738,Female,2025,C++,0,7,2,Oracle,Established,Consulting,692215,No,Not Applicable,Ahmedabad,High,Low,1,Low
1739,Male,2022,"Digital Marketing, Blockchain",1,5,2,Paytm,Startup,FinTech,809855,No,Not Applicable,Hyderabad,High,Low,2,Medium
1740,Female,2023,"UI/UX Design, ML/AI, Embedded Systems, Java, Blockchain",2,6,3,Google,Established,Automotive,2371837,No,Not Applicable,Jaipur,High,Medium,5,Medium
1741,Female,2023,"Blockchain, ML/AI, DevOps",3,1,0,Not Placed,Not Placed,Not Placed,0,Yes,MS (USA/EU),Delhi,Low,Medium,3,Medium
1742,Female,2024,"Networking, Blockchain",0,3,2,Dr. Reddy's Labs,Established,Healthcare,2111062,Yes,AI/ML,Pune,Medium,Low,2,Medium
1743,Female,2024,"Web Dev (Full Stack), Networking, Python, Data Science, Cloud (AWS/Azure/GCP)",0,4,4,Capgemini,Established,IT Services,2092844,No,Not Applicable,Mumbai,Medium,Low,5,Medium
1744,Female,2023,"DevOps, Cloud (AWS/Azure/GCP), Networking, Python",1,10,2,HCLTech,Established,E-commerce,1648634,No,Not Applicable,Chennai,High,Low,4,High
1745,Male,2025,"Cybersecurity, Web Dev (Full Stack), Embedded Systems, Networking, Cloud (AWS/Azure/GCP)",0,3,2,Not Placed,Not Placed,Not Placed,0,Yes,M.Tech,Delhi,Medium,Low,5,Medium
1746,Female,2022,"Cybersecurity, Data Science, C++",0,10,4,Oracle,Established,IT Services,965801,No,Not Applicable,Pune,High,Low,3,High
1747,Male,2022,"UI/UX Design, Digital Marketing",0,7,4,Flipkart,Established,Manufacturing,551954,No,Not Applicable,Delhi,High,Low,2,Medium
1748,Male,2024,"Java, ML/AI, Cybersecurity",0,7,4,TCS,Established,Logistics,360912,No,Not Applicable,Bangalore,High,Low,3,High
1749,Male,2025,"UI/UX Design, Cybersecurity",1,6,4,Tata Motors,Established,Logistics,1500143,No,Not Applicable,Kolkata,High,Low,2,Medium
1750,Female,2022,"Cloud (AWS/Azure/GCP), Data Science",0,6,3,Adobe,Established,FinTech,739549,No,Not Applicable,Hyderabad,High,Low,2,Medium
1751,Female,2022,"Python, Cybersecurity, UI/UX Design",0,9,3,Adobe,Established,E-commerce,2045621,No,Not Applicable,Chennai,High,Low,3,High
1752,Male,2025,"Blockchain, Networking, Python, Digital Marketing, ML/AI",0,7,3,Flipkart,Established,Manufacturing,1627702,No,Not Applicable,Kolkata,High,Low,5,High
1753,Male,2025,"Digital Marketing, Python, Cloud (AWS/Azure/GCP), DevOps, Embedded Systems",0,7,2,Cognizant,Established,IT Services,1750590,No,Not Applicable,Hyderabad,High,Low,5,High
1754,Female,2023,"Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Data Science, Blockchain",2,3,3,Cognizant,Established,FinTech,1276743,No,Not Applicable,Hyderabad,Medium,Medium,4,Medium
1755,Male,2024,"Embedded Systems, Blockchain, UI/UX Design",1,4,1,Not Placed,Not Placed,Not Placed,0,No,Not Applicable,Ahmedabad,Medium,Low,3,Medium
1756,Female,2025,"Networking, Embedded Systems, Blockchain",0,6,4,Wipro,Established,Automotive,728821,Yes,PhD,Delhi,High,Low,3,High
1757,Female,2022,"Java, Cloud (AWS/Azure/GCP), Python",2,4,2,Capgemini,Established,FinTech,2031099,No,Not Applicable,Pune,Medium,Medium,3,Medium
1758,Female,2023,"ML/AI, Networking, Java",2,6,2,Microsoft,Established,IT Services,2043113,No,Not Applicable,Hyderabad,High,Medium,3,Medium
